task_id,actv_code_type_id,actv_code_id,proj_id
100231921,519876,6469618,122698
100231921,519877,6469232,122698
100231921,519878,6469692,122698
100231921,519879,6469727,122698
100231921,519880,6469286,122698
100231921,519884,6469342,122698
100231921,519887,6469445,122698
100231921,519889,6469464,122698
100231922,519875,6469196,122698
100231922,519876,6469618,122698
100231922,519877,6469232,122698
100231922,519878,6469692,122698
100231922,519879,6469727,122698
100231922,519880,6469286,122698
100231922,519884,6469342,122698
100231922,519887,6469445,122698
100231922,519889,6469464,122698
100231923,519875,6469196,122698
100231923,519876,6469618,122698
100231923,519877,6469232,122698
100231923,519878,6469692,122698
100231923,519879,6469727,122698
100231923,519880,6469286,122698
100231923,519884,6469342,122698
100231923,519887,6469445,122698
100231923,519889,6469464,122698
100231924,519875,6469196,122698
100231924,519876,6469618,122698
100231924,519877,6469232,122698
100231924,519878,6469692,122698
100231924,519879,6469727,122698
100231924,519880,6469286,122698
100231924,519884,6469342,122698
100231924,519887,6469445,122698
100231924,519889,6469464,122698
100231925,519875,6469196,122698
100231925,519876,6469618,122698
100231925,519877,6469232,122698
100231925,519878,6469692,122698
100231925,519879,6469727,122698
100231925,519880,6469286,122698
100231925,519884,6469342,122698
100231925,519887,6469445,122698
100231925,519889,6469464,122698
100231926,519875,6469196,122698
100231926,519876,6469619,122698
100231926,519877,6469232,122698
100231926,519878,6469692,122698
100231926,519879,6469727,122698
100231926,519880,6469286,122698
100231926,519883,6469341,122698
100231926,519884,6469342,122698
100231926,519885,6469353,122698
100231926,519887,6469445,122698
100231926,519889,6469464,122698
100231926,564787,7167219,122698
100231927,519875,6469196,122698
100231927,519876,6469601,122698
100231927,519877,6469232,122698
100231927,519878,6469692,122698
100231927,519886,6469399,122698
100231927,519889,6469461,122698
100231927,564844,7172090,122698
100231928,519875,6469196,122698
100231928,519876,6469204,122698
100231928,519877,6469232,122698
100231928,519878,6469692,122698
100231928,519879,6469727,122698
100231928,519880,6469286,122698
100231928,519883,6469341,122698
100231928,519884,6469342,122698
100231928,519885,6469348,122698
100231928,519887,6469445,122698
100231928,519889,6469463,122698
100231929,519875,6469196,122698
100231929,519876,6469601,122698
100231929,519877,6469229,122698
100231929,519878,6469692,122698
100231929,519884,6469342,122698
100231929,519889,6469461,122698
100231929,519906,6469544,122698
100231930,519874,6469192,122698
100231930,519875,6469196,122698
100231930,519876,6469591,122698
100231930,519877,6469233,122698
100231930,519878,6469692,122698
100231930,519879,6469727,122698
100231930,519880,6469285,122698
100231930,519883,6469341,122698
100231930,519884,6469342,122698
100231930,519885,6469346,122698
100231930,519886,6469374,122698
100231930,519889,6469458,122698
100231931,519875,6469196,122698
100231931,519876,6469601,122698
100231931,519877,6469229,122698
100231931,519878,6469692,122698
100231931,519884,6469342,122698
100231931,519889,6469461,122698
100231931,519906,6469544,122698
100231931,564787,7167219,122698
100231931,564844,7172090,122698
100231932,519874,6469185,122698
100231932,519875,6469196,122698
100231932,519876,6469203,122698
100231932,519877,6469233,122698
100231932,519878,6469692,122698
100231932,519879,6469727,122698
100231932,519880,6469285,122698
100231932,519883,6469341,122698
100231932,519884,6469342,122698
100231932,519885,6469347,122698
100231932,519886,6469374,122698
100231932,519889,6469472,122698
100231933,519875,6469196,122698
100231933,519876,6469214,122698
100231933,519877,6469236,122698
100231933,519878,6469693,122698
100231933,519879,6469727,122698
100231933,519882,6469314,122698
100231933,519883,6469341,122698
100231933,519884,6469342,122698
100231933,519885,6469344,122698
100231934,519875,6469196,122698
100231934,519876,6469215,122698
100231934,519877,6469236,122698
100231934,519878,6469693,122698
100231934,519879,6469727,122698
100231934,519882,6469314,122698
100231934,519883,6469341,122698
100231934,519884,6469342,122698
100231934,519885,6469344,122698
100231935,519875,6469196,122698
100231935,519876,6469216,122698
100231935,519877,6469236,122698
100231935,519878,6469693,122698
100231935,519879,6469727,122698
100231935,519882,6469314,122698
100231935,519883,6469341,122698
100231935,519884,6469342,122698
100231935,519885,6469344,122698
100231936,519875,6469196,122698
100231936,519876,6469613,122698
100231936,519877,6469236,122698
100231936,519878,6469693,122698
100231936,519879,6469727,122698
100231936,519882,6469314,122698
100231936,519883,6469341,122698
100231936,519884,6469342,122698
100231936,519885,6469344,122698
100231937,519875,6469196,122698
100231937,519876,6469614,122698
100231937,519877,6469236,122698
100231937,519878,6469693,122698
100231937,519879,6469727,122698
100231937,519882,6469314,122698
100231937,519883,6469341,122698
100231937,519884,6469342,122698
100231937,519885,6469344,122698
100231938,519875,6469196,122698
100231938,519876,6469616,122698
100231938,519877,6469236,122698
100231938,519878,6469693,122698
100231938,519879,6469727,122698
100231938,519882,6469314,122698
100231938,519883,6469341,122698
100231938,519884,6469342,122698
100231938,519885,6469344,122698
100231939,519875,6469196,122698
100231939,519876,6469612,122698
100231939,519877,6469236,122698
100231939,519878,6469693,122698
100231939,519879,6469727,122698
100231939,519882,6469314,122698
100231939,519883,6469341,122698
100231939,519884,6469342,122698
100231939,519885,6469344,122698
100231940,519875,6469196,122698
100231940,519876,6469617,122698
100231940,519877,6469234,122698
100231940,519878,6469693,122698
100231940,519879,6469727,122698
100231940,519882,6469314,122698
100231940,519883,6469341,122698
100231940,519884,6469342,122698
100231940,519885,6469353,122698
100231941,519875,6469196,122698
100231941,519876,6469617,122698
100231941,519877,6469233,122698
100231941,519878,6469693,122698
100231941,519879,6469727,122698
100231941,519882,6469314,122698
100231941,519883,6469341,122698
100231941,519884,6469342,122698
100231941,519885,6469353,122698
100231942,519875,6469196,122698
100231942,519876,6469617,122698
100231942,519877,6469232,122698
100231942,519878,6469693,122698
100231942,519879,6469727,122698
100231942,519880,6469286,122698
100231942,519882,6469314,122698
100231942,519883,6469341,122698
100231942,519884,6469342,122698
100231942,519885,6469353,122698
100231942,519892,6469502,122698
100231943,519875,6469196,122698
100231943,519876,6469612,122698
100231943,519877,6469234,122698
100231943,519878,6469693,122698
100231943,519879,6469727,122698
100231943,519882,6469314,122698
100231943,519883,6469341,122698
100231943,519884,6469342,122698
100231943,519885,6469347,122698
100231944,519875,6469196,122698
100231944,519876,6469612,122698
100231944,519877,6469233,122698
100231944,519878,6469693,122698
100231944,519879,6469727,122698
100231944,519882,6469314,122698
100231944,519883,6469341,122698
100231944,519884,6469342,122698
100231944,519885,6469347,122698
100231945,519875,6469196,122698
100231945,519876,6469612,122698
100231945,519877,6469232,122698
100231945,519878,6469693,122698
100231945,519879,6469727,122698
100231945,519880,6469286,122698
100231945,519882,6469314,122698
100231945,519883,6469341,122698
100231945,519884,6469342,122698
100231945,519885,6469347,122698
100231946,519875,6469196,122698
100231946,519876,6469614,122698
100231946,519877,6469236,122698
100231946,519878,6469693,122698
100231946,519879,6469727,122698
100231946,519882,6469314,122698
100231946,519883,6469341,122698
100231946,519884,6469342,122698
100231946,519885,6469347,122698
100231947,519875,6469196,122698
100231947,519876,6469620,122698
100231947,519877,6469232,122698
100231947,519878,6469693,122698
100231947,519879,6469727,122698
100231947,519880,6469286,122698
100231947,519882,6469314,122698
100231947,519883,6469341,122698
100231947,519884,6469342,122698
100231947,519885,6469347,122698
100231947,519889,6469463,122698
100231948,519875,6469196,122698
100231948,519876,6469778,122698
100231948,519877,6469233,122698
100231948,519878,6469693,122698
100231948,519879,6469727,122698
100231948,519881,6469304,122698
100231948,519883,6469341,122698
100231948,519884,6469342,122698
100231948,519885,6469345,122698
100231949,519875,6469196,122698
100231949,519876,6469771,122698
100231949,519877,6469232,122698
100231949,519878,6469693,122698
100231949,519879,6469727,122698
100231949,519880,6469286,122698
100231949,519883,6469341,122698
100231949,519884,6469342,122698
100231949,519885,6469348,122698
100231949,564787,7167219,122698
100231950,519875,6469196,122698
100231950,519876,6469618,122698
100231950,519877,6469232,122698
100231950,519878,6469693,122698
100231950,519879,6469727,122698
100231950,519883,6469341,122698
100231950,519884,6469342,122698
100231950,519885,6469348,122698
100231950,519887,6469445,122698
100231950,519889,6469463,122698
100231950,519892,6469502,122698
100231951,519875,6469196,122698
100231951,519876,6469204,122698
100231951,519877,6469237,122698
100231951,519878,6469693,122698
100231951,519879,6469727,122698
100231951,519883,6469341,122698
100231951,519884,6469342,122698
100231951,519885,6469348,122698
100231951,519887,6469443,122698
100231951,519890,6469483,122698
100231952,519875,6469196,122698
100231952,519876,6469204,122698
100231952,519877,6469237,122698
100231952,519878,6469693,122698
100231952,519879,6469727,122698
100231952,519883,6469341,122698
100231952,519884,6469342,122698
100231952,519885,6469348,122698
100231952,519887,6469444,122698
100231952,519888,6469456,122698
100231952,519889,6469460,122698
100231952,519890,6469482,122698
100231952,519891,6469499,122698
100231952,519894,6469504,122698
100231952,564787,7167222,122698
100231953,519875,6469196,122698
100231953,519876,6469204,122698
100231953,519877,6469237,122698
100231953,519878,6469693,122698
100231953,519879,6469727,122698
100231953,519883,6469341,122698
100231953,519884,6469342,122698
100231953,519885,6469348,122698
100231953,519887,6469447,122698
100231953,519890,6469481,122698
100231954,519875,6469196,122698
100231954,519876,6469204,122698
100231954,519877,6469237,122698
100231954,519878,6469693,122698
100231954,519879,6469727,122698
100231954,519883,6469341,122698
100231954,519884,6469342,122698
100231954,519885,6469348,122698
100231954,519887,6469447,122698
100231954,519889,6469460,122698
100231954,519890,6469481,122698
100231954,519891,6469499,122698
100231954,564787,7167222,122698
100231955,519875,6469196,122698
100231955,519876,6469609,122698
100231955,519877,6469229,122698
100231955,519878,6469693,122698
100231955,519879,6469727,122698
100231955,519883,6469341,122698
100231955,519884,6469342,122698
100231955,519885,6469345,122698
100231956,519874,6469192,122698
100231956,519875,6469196,122698
100231956,519876,6469203,122698
100231956,519877,6469233,122698
100231956,519878,6469693,122698
100231956,519879,6469727,122698
100231956,519880,6469285,122698
100231956,519883,6469341,122698
100231956,519884,6469342,122698
100231956,519885,6469346,122698
100231956,519886,6469392,122698
100231956,519889,6469458,122698
100231957,519875,6469196,122698
100231957,519876,6469209,122698
100231957,519877,6469233,122698
100231957,519878,6469693,122698
100231957,519879,6469727,122698
100231957,519883,6469341,122698
100231957,519884,6469342,122698
100231957,519885,6469346,122698
100231957,519886,6469392,122698
100231957,519889,6469467,122698
100231957,519893,6469503,122698
100231957,564844,7172092,122698
100231958,519874,6469191,122698
100231958,519875,6469196,122698
100231958,519876,6469591,122698
100231958,519877,6469233,122698
100231958,519878,6469693,122698
100231958,519879,6469727,122698
100231958,519880,6469285,122698
100231958,519883,6469341,122698
100231958,519884,6469342,122698
100231958,519885,6469346,122698
100231958,519886,6469392,122698
100231958,519889,6469466,122698
100231958,519893,6469503,122698
100231959,519874,6469190,122698
100231959,519875,6469196,122698
100231959,519876,6469203,122698
100231959,519877,6469233,122698
100231959,519878,6469693,122698
100231959,519879,6469727,122698
100231959,519880,6469285,122698
100231959,519883,6469341,122698
100231959,519884,6469342,122698
100231959,519885,6469347,122698
100231959,519886,6469399,122698
100231959,519889,6469477,122698
100231959,519893,6469503,122698
100231960,519874,6469193,122698
100231960,519875,6469196,122698
100231960,519876,6469204,122698
100231960,519877,6469653,122698
100231960,519878,6469693,122698
100231960,519879,6469727,122698
100231960,519880,6469285,122698
100231960,519883,6469341,122698
100231960,519884,6469342,122698
100231960,519885,6469348,122698
100231960,519915,6469561,122698
100231961,519875,6469196,122698
100231961,519876,6469610,122698
100231961,519877,6469232,122698
100231961,519878,6469693,122698
100231961,519879,6469727,122698
100231961,519880,6469286,122698
100231961,519882,6469314,122698
100231961,519883,6469341,122698
100231961,519884,6469342,122698
100231961,519885,6469345,122698
100231962,519875,6469196,122698
100231962,519876,6469610,122698
100231962,519877,6469233,122698
100231962,519878,6469693,122698
100231962,519879,6469727,122698
100231962,519882,6469314,122698
100231962,519883,6469341,122698
100231962,519884,6469342,122698
100231962,519885,6469345,122698
100231963,519875,6469196,122698
100231963,519876,6469610,122698
100231963,519877,6469234,122698
100231963,519878,6469693,122698
100231963,519879,6469727,122698
100231963,519882,6469314,122698
100231963,519883,6469341,122698
100231963,519884,6469342,122698
100231963,519885,6469345,122698
100231964,519875,6469196,122698
100231964,519876,6469620,122698
100231964,519877,6469232,122698
100231964,519878,6469693,122698
100231964,519879,6469727,122698
100231964,519880,6469286,122698
100231964,519883,6469341,122698
100231964,519884,6469342,122698
100231964,519885,6469353,122698
100231964,519889,6469463,122698
100231965,519875,6469196,122698
100231965,519876,6469620,122698
100231965,519877,6469232,122698
100231965,519878,6469693,122698
100231965,519879,6469727,122698
100231965,519880,6469286,122698
100231965,519883,6469341,122698
100231965,519884,6469342,122698
100231965,519885,6469353,122698
100231965,519889,6469463,122698
100231966,519875,6469196,122698
100231966,519876,6469620,122698
100231966,519877,6469232,122698
100231966,519878,6469693,122698
100231966,519879,6469727,122698
100231966,519880,6469286,122698
100231966,519883,6469341,122698
100231966,519884,6469342,122698
100231966,519885,6469353,122698
100231966,519889,6469464,122698
100231966,564787,7167219,122698
100231967,519875,6469196,122698
100231967,519876,6469620,122698
100231967,519877,6469232,122698
100231967,519878,6469693,122698
100231967,519879,6469727,122698
100231967,519880,6469286,122698
100231967,519883,6469341,122698
100231967,519884,6469342,122698
100231967,519885,6469353,122698
100231967,519889,6469464,122698
100231967,564787,7167219,122698
100231968,519875,6469196,122698
100231968,519876,6469619,122698
100231968,519877,6469232,122698
100231968,519878,6469693,122698
100231968,519879,6469727,122698
100231968,519880,6469286,122698
100231968,519883,6469341,122698
100231968,519884,6469342,122698
100231968,519885,6469353,122698
100231969,519875,6469196,122698
100231969,519876,6469605,122698
100231969,519877,6469236,122698
100231969,519878,6469693,122698
100231969,519879,6469727,122698
100231969,519880,6469286,122698
100231969,519882,6469314,122698
100231969,519883,6469341,122698
100231969,519884,6469342,122698
100231969,519885,6469348,122698
100231970,519875,6469196,122698
100231970,519876,6469618,122698
100231970,519877,6469236,122698
100231970,519878,6469693,122698
100231970,519879,6469727,122698
100231970,519880,6469286,122698
100231970,519882,6469314,122698
100231970,519883,6469341,122698
100231970,519884,6469342,122698
100231970,519885,6469353,122698
100231971,519875,6469196,122698
100231971,519876,6469609,122698
100231971,519877,6469229,122698
100231971,519878,6469693,122698
100231971,519879,6469727,122698
100231971,519883,6469341,122698
100231971,519884,6469342,122698
100231971,519885,6469345,122698
100231972,519875,6469196,122698
100231972,519876,6469617,122698
100231972,519877,6469229,122698
100231972,519878,6469693,122698
100231972,519879,6469727,122698
100231972,519883,6469341,122698
100231972,519884,6469342,122698
100231972,519885,6469353,122698
100231972,519892,6469502,122698
100231973,519875,6469196,122698
100231973,519876,6469605,122698
100231973,519877,6469229,122698
100231973,519878,6469693,122698
100231973,519879,6469727,122698
100231973,519883,6469341,122698
100231973,519884,6469342,122698
100231973,519885,6469348,122698
100231973,519887,6469445,122698
100231973,519889,6469464,122698
100231973,564787,7167219,122698
100231974,519875,6469196,122698
100231974,519876,6469618,122698
100231974,519877,6469229,122698
100231974,519878,6469693,122698
100231974,519879,6469727,122698
100231974,519883,6469341,122698
100231974,519884,6469342,122698
100231974,519885,6469353,122698
100231974,519887,6469445,122698
100231974,519889,6469463,122698
100231974,519892,6469502,122698
100231975,519875,6469196,122698
100231975,519876,6469778,122698
100231975,519877,6469232,122698
100231975,519878,6469693,122698
100231975,519879,6469727,122698
100231975,519881,6469304,122698
100231975,519883,6469341,122698
100231975,519884,6469342,122698
100231975,519885,6469345,122698
100231976,519875,6469196,122698
100231976,519876,6469610,122698
100231976,519877,6469234,122698
100231976,519878,6469693,122698
100231976,519879,6469727,122698
100231976,519882,6469314,122698
100231976,519883,6469341,122698
100231976,519884,6469342,122698
100231976,519885,6469345,122698
100231977,519875,6469196,122698
100231977,519876,6469610,122698
100231977,519877,6469234,122698
100231977,519878,6469693,122698
100231977,519879,6469727,122698
100231977,519882,6469314,122698
100231977,519883,6469341,122698
100231977,519884,6469342,122698
100231977,519885,6469345,122698
100231978,519875,6469196,122698
100231978,519876,6469610,122698
100231978,519877,6469233,122698
100231978,519878,6469693,122698
100231978,519879,6469727,122698
100231978,519882,6469314,122698
100231978,519883,6469341,122698
100231978,519884,6469342,122698
100231978,519885,6469345,122698
100231979,519875,6469196,122698
100231979,519876,6469610,122698
100231979,519877,6469233,122698
100231979,519878,6469693,122698
100231979,519879,6469727,122698
100231979,519882,6469314,122698
100231979,519883,6469341,122698
100231979,519884,6469342,122698
100231979,519885,6469345,122698
100231980,519875,6469196,122698
100231980,519876,6469610,122698
100231980,519877,6469232,122698
100231980,519878,6469693,122698
100231980,519879,6469727,122698
100231980,519880,6469286,122698
100231980,519882,6469314,122698
100231980,519883,6469341,122698
100231980,519884,6469342,122698
100231980,519885,6469345,122698
100231981,519875,6469196,122698
100231981,519876,6469610,122698
100231981,519877,6469232,122698
100231981,519878,6469693,122698
100231981,519879,6469727,122698
100231981,519880,6469286,122698
100231981,519882,6469314,122698
100231981,519883,6469341,122698
100231981,519884,6469342,122698
100231981,519885,6469345,122698
100231982,519875,6469196,122698
100231982,519876,6469610,122698
100231982,519877,6469229,122698
100231982,519878,6469693,122698
100231982,519879,6469727,122698
100231982,519883,6469341,122698
100231982,519884,6469342,122698
100231982,519885,6469345,122698
100231983,519874,6469192,122698
100231983,519875,6469196,122698
100231983,519876,6469591,122698
100231983,519877,6469233,122698
100231983,519878,6469693,122698
100231983,519879,6469727,122698
100231983,519880,6469285,122698
100231983,519883,6469341,122698
100231983,519884,6469342,122698
100231983,519885,6469346,122698
100231983,519886,6469392,122698
100231983,519889,6469458,122698
100231983,519893,6469503,122698
100231984,519874,6469192,122698
100231984,519875,6469196,122698
100231984,519876,6469591,122698
100231984,519877,6469233,122698
100231984,519878,6469693,122698
100231984,519879,6469727,122698
100231984,519880,6469285,122698
100231984,519883,6469341,122698
100231984,519884,6469342,122698
100231984,519885,6469346,122698
100231984,519886,6469392,122698
100231984,519889,6469458,122698
100231985,519875,6469196,122698
100231985,519876,6469609,122698
100231985,519877,6469229,122698
100231985,519878,6469693,122698
100231985,519879,6469727,122698
100231985,519883,6469341,122698
100231985,519884,6469342,122698
100231985,519885,6469345,122698
100231986,519875,6469196,122698
100231986,519876,6469614,122698
100231986,519877,6469236,122698
100231986,519878,6469693,122698
100231986,519879,6469727,122698
100231986,519880,6469286,122698
100231986,519882,6469314,122698
100231986,519883,6469341,122698
100231986,519884,6469342,122698
100231986,519885,6469347,122698
100231987,519875,6469196,122698
100231987,519876,6469614,122698
100231987,519877,6469236,122698
100231987,519878,6469693,122698
100231987,519879,6469727,122698
100231987,519880,6469286,122698
100231987,519882,6469314,122698
100231987,519883,6469341,122698
100231987,519884,6469342,122698
100231987,519885,6469347,122698
100231987,519886,6469392,122698
100231988,519874,6469192,122698
100231988,519875,6469196,122698
100231988,519876,6469203,122698
100231988,519877,6469236,122698
100231988,519878,6469693,122698
100231988,519879,6469727,122698
100231988,519880,6469285,122698
100231988,519883,6469341,122698
100231988,519884,6469342,122698
100231988,519885,6469346,122698
100231988,519886,6469392,122698
100231988,519889,6469458,122698
100231989,519875,6469196,122698
100231989,519876,6469209,122698
100231989,519877,6469236,122698
100231989,519878,6469693,122698
100231989,519879,6469727,122698
100231989,519883,6469341,122698
100231989,519884,6469342,122698
100231989,519885,6469346,122698
100231989,519886,6469392,122698
100231989,564844,7172092,122698
100231990,519874,6469191,122698
100231990,519875,6469196,122698
100231990,519876,6469591,122698
100231990,519877,6469236,122698
100231990,519878,6469693,122698
100231990,519879,6469727,122698
100231990,519880,6469285,122698
100231990,519883,6469341,122698
100231990,519884,6469342,122698
100231990,519885,6469346,122698
100231990,519886,6469392,122698
100231990,519889,6469466,122698
100231991,519874,6469190,122698
100231991,519875,6469196,122698
100231991,519876,6469203,122698
100231991,519877,6469236,122698
100231991,519878,6469693,122698
100231991,519879,6469727,122698
100231991,519880,6469285,122698
100231991,519883,6469341,122698
100231991,519884,6469342,122698
100231991,519885,6469347,122698
100231991,519886,6469392,122698
100231991,519889,6469477,122698
100231992,519874,6469193,122698
100231992,519875,6469196,122698
100231992,519876,6469204,122698
100231992,519877,6469236,122698
100231992,519878,6469693,122698
100231992,519879,6469727,122698
100231992,519880,6469285,122698
100231992,519883,6469341,122698
100231992,519884,6469342,122698
100231992,519885,6469348,122698
100231992,519886,6469392,122698
100231993,519874,6469192,122698
100231993,519875,6469196,122698
100231993,519876,6469591,122698
100231993,519877,6469236,122698
100231993,519878,6469693,122698
100231993,519879,6469727,122698
100231993,519880,6469285,122698
100231993,519883,6469341,122698
100231993,519884,6469342,122698
100231993,519885,6469346,122698
100231993,519886,6469392,122698
100231993,519889,6469458,122698
100231994,519874,6469192,122698
100231994,519875,6469196,122698
100231994,519876,6469591,122698
100231994,519877,6469236,122698
100231994,519878,6469693,122698
100231994,519879,6469727,122698
100231994,519880,6469285,122698
100231994,519883,6469341,122698
100231994,519884,6469342,122698
100231994,519885,6469346,122698
100231994,519886,6469392,122698
100231994,519889,6469458,122698
100231994,519899,6469521,122698
100231995,519874,6469185,122698
100231995,519875,6469196,122698
100231995,519876,6469203,122698
100231995,519877,6469236,122698
100231995,519878,6469693,122698
100231995,519879,6469727,122698
100231995,519880,6469285,122698
100231995,519883,6469341,122698
100231995,519884,6469342,122698
100231995,519885,6469347,122698
100231995,519886,6469392,122698
100231995,519889,6469480,122698
100231996,519874,6469192,122698
100231996,519875,6469196,122698
100231996,519876,6469203,122698
100231996,519877,6469234,122698
100231996,519878,6469693,122698
100231996,519879,6469727,122698
100231996,519880,6469285,122698
100231996,519883,6469341,122698
100231996,519884,6469342,122698
100231996,519885,6469346,122698
100231996,519886,6469380,122698
100231996,519889,6469458,122698
100231997,519875,6469196,122698
100231997,519876,6469209,122698
100231997,519877,6469234,122698
100231997,519878,6469693,122698
100231997,519879,6469727,122698
100231997,519883,6469341,122698
100231997,519884,6469342,122698
100231997,519885,6469346,122698
100231997,519886,6469380,122698
100231997,519889,6469467,122698
100231997,519896,6469507,122698
100231997,564844,7172092,122698
100231998,519874,6469191,122698
100231998,519875,6469196,122698
100231998,519876,6469591,122698
100231998,519877,6469234,122698
100231998,519878,6469693,122698
100231998,519879,6469727,122698
100231998,519880,6469285,122698
100231998,519883,6469341,122698
100231998,519884,6469342,122698
100231998,519885,6469346,122698
100231998,519886,6469380,122698
100231998,519889,6469466,122698
100231999,519874,6469185,122698
100231999,519875,6469196,122698
100231999,519876,6469203,122698
100231999,519877,6469234,122698
100231999,519878,6469693,122698
100231999,519879,6469727,122698
100231999,519880,6469285,122698
100231999,519883,6469341,122698
100231999,519884,6469342,122698
100231999,519885,6469347,122698
100231999,519886,6469399,122698
100231999,519889,6469472,122698
100232000,519874,6469190,122698
100232000,519875,6469196,122698
100232000,519876,6469203,122698
100232000,519877,6469234,122698
100232000,519878,6469693,122698
100232000,519879,6469727,122698
100232000,519880,6469285,122698
100232000,519883,6469341,122698
100232000,519884,6469342,122698
100232000,519885,6469347,122698
100232000,519886,6469380,122698
100232000,519889,6469477,122698
100232001,519874,6469192,122698
100232001,519875,6469196,122698
100232001,519876,6469591,122698
100232001,519877,6469234,122698
100232001,519878,6469693,122698
100232001,519879,6469727,122698
100232001,519880,6469285,122698
100232001,519883,6469341,122698
100232001,519884,6469342,122698
100232001,519885,6469346,122698
100232001,519886,6469380,122698
100232001,519889,6469458,122698
100232002,519874,6469192,122698
100232002,519875,6469196,122698
100232002,519876,6469591,122698
100232002,519877,6469234,122698
100232002,519878,6469693,122698
100232002,519879,6469727,122698
100232002,519880,6469285,122698
100232002,519883,6469341,122698
100232002,519884,6469342,122698
100232002,519885,6469346,122698
100232002,519886,6469380,122698
100232002,519889,6469458,122698
100232003,519874,6469185,122698
100232003,519875,6469196,122698
100232003,519876,6469203,122698
100232003,519877,6469234,122698
100232003,519878,6469693,122698
100232003,519879,6469727,122698
100232003,519880,6469285,122698
100232003,519883,6469341,122698
100232003,519884,6469342,122698
100232003,519885,6469347,122698
100232003,519886,6469380,122698
100232003,519889,6469480,122698
100232004,519875,6469196,122698
100232004,519876,6469609,122698
100232004,519877,6469229,122698
100232004,519878,6469693,122698
100232004,519884,6469342,122698
100232004,519895,6469506,122698
100232004,564844,7172090,122698
100232005,519875,6469196,122698
100232005,519876,6469204,122698
100232005,519877,6469237,122698
100232005,519878,6469693,122698
100232005,519879,6469727,122698
100232005,519883,6469341,122698
100232005,519884,6469342,122698
100232005,519885,6469348,122698
100232005,519890,6469482,122698
100232006,519875,6469196,122698
100232006,519876,6469609,122698
100232006,519877,6469233,122698
100232006,519878,6469693,122698
100232006,519879,6469727,122698
100232006,519883,6469341,122698
100232006,519884,6469342,122698
100232006,519885,6469345,122698
100232006,519886,6469392,122698
100232006,564844,7172090,122698
100232007,519875,6469196,122698
100232007,519876,6469609,122698
100232007,519877,6469229,122698
100232007,519878,6469693,122698
100232007,519879,6469727,122698
100232007,519883,6469341,122698
100232007,519884,6469342,122698
100232007,519885,6469345,122698
100232007,564844,7172090,122698
100232008,519875,6469196,122698
100232008,519876,6469609,122698
100232008,519877,6469229,122698
100232008,519878,6469693,122698
100232008,519879,6469727,122698
100232008,519883,6469341,122698
100232008,519884,6469342,122698
100232008,519885,6469345,122698
100232009,519875,6469196,122698
100232009,519876,6469617,122698
100232009,519877,6469229,122698
100232009,519878,6469693,122698
100232009,519879,6469727,122698
100232009,519883,6469341,122698
100232009,519884,6469342,122698
100232009,519885,6469353,122698
100232010,519875,6469196,122698
100232010,519876,6469601,122698
100232010,519877,6469229,122698
100232010,519878,6469693,122698
100232010,519884,6469342,122698
100232011,519874,6469192,122698
100232011,519875,6469196,122698
100232011,519876,6469203,122698
100232011,519877,6469236,122698
100232011,519878,6469693,122698
100232011,519879,6469728,122698
100232011,519880,6469285,122698
100232011,519883,6469341,122698
100232011,519884,6469342,122698
100232011,519885,6469352,122698
100232011,519886,6469399,122698
100232011,519889,6469458,122698
100232012,519874,6469190,122698
100232012,519875,6469196,122698
100232012,519876,6469203,122698
100232012,519877,6469236,122698
100232012,519878,6469693,122698
100232012,519879,6469728,122698
100232012,519880,6469285,122698
100232012,519883,6469341,122698
100232012,519884,6469342,122698
100232012,519885,6469352,122698
100232012,519886,6469399,122698
100232012,519889,6469477,122698
100232012,519901,6469523,122698
100232013,519874,6469192,122698
100232013,519875,6469196,122698
100232013,519876,6469591,122698
100232013,519877,6469236,122698
100232013,519878,6469693,122698
100232013,519879,6469728,122698
100232013,519880,6469285,122698
100232013,519883,6469341,122698
100232013,519884,6469342,122698
100232013,519885,6469352,122698
100232013,519886,6469399,122698
100232014,519874,6469192,122698
100232014,519875,6469196,122698
100232014,519876,6469203,122698
100232014,519877,6469234,122698
100232014,519878,6469693,122698
100232014,519879,6469728,122698
100232014,519880,6469285,122698
100232014,519883,6469341,122698
100232014,519884,6469342,122698
100232014,519885,6469352,122698
100232014,519886,6469399,122698
100232014,519889,6469458,122698
100232014,519901,6469523,122698
100232015,519874,6469191,122698
100232015,519875,6469196,122698
100232015,519876,6469591,122698
100232015,519877,6469234,122698
100232015,519878,6469693,122698
100232015,519879,6469728,122698
100232015,519880,6469285,122698
100232015,519883,6469341,122698
100232015,519884,6469342,122698
100232015,519885,6469352,122698
100232015,519886,6469399,122698
100232015,519889,6469466,122698
100232015,519901,6469523,122698
100232016,519874,6469190,122698
100232016,519875,6469196,122698
100232016,519876,6469203,122698
100232016,519877,6469234,122698
100232016,519878,6469693,122698
100232016,519879,6469728,122698
100232016,519880,6469285,122698
100232016,519883,6469341,122698
100232016,519884,6469342,122698
100232016,519885,6469352,122698
100232016,519886,6469399,122698
100232016,519889,6469477,122698
100232017,519874,6469192,122698
100232017,519875,6469196,122698
100232017,519876,6469591,122698
100232017,519877,6469234,122698
100232017,519878,6469693,122698
100232017,519879,6469728,122698
100232017,519880,6469285,122698
100232017,519883,6469341,122698
100232017,519884,6469342,122698
100232017,519885,6469352,122698
100232017,519886,6469399,122698
100232017,519889,6469458,122698
